'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for EAST SALE AIRPORT Victoria for September 2017,,,,,,,,,,
Issued at 22:31 GMT on Tuesday 05 September 2017,,,,,,,,,,
© Copyright Commonwealth of Australia 2017 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
EAST SALE AIRPORT,29/08/2017,2.2,0.0, ,14.5,2.2,94,48,3.82,13.22
EAST SALE AIRPORT,30/08/2017,2.5,0.2, ,14.8,1.7,95,40,4.58,12.31
EAST SALE AIRPORT,31/08/2017,2.2,0.0, ,14.4,-1.4,99,44,3.18,15.50
EAST SALE AIRPORT,01/09/2017,2.2,0.0, ,15.9,-2.2,99,39,2.54,15.30
EAST SALE AIRPORT,02/09/2017,1.9,0.0, ,22.2,0.3,100,51,1.99,6.58
EAST SALE AIRPORT,03/09/2017,5.2,0.0, ,24.8,7.4,98,19,6.45,10.77
EAST SALE AIRPORT,04/09/2017,3.0,1.0, ,14.0,4.9,90,38,7.28,12.68
Totals:,,19.2,1.2, ,,,,,, 
